GEOID,tpopr,nhwhite,nhblk,nhasn,hisp,pblk,pwht,pasn,phisp
261635074002014,77,0,74,0,3,0.961039,0,0,0.038961
261635074002015,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635074002016,58,0,58,0,0,1,0,0,0
261635074002017,43,0,39,0,0,0.9069767,0,0,0
261635074002018,54,0,54,0,0,1,0,0,0
261635074002019,82,0,79,0,3,0.9634146,0,0,0.0365854
261635074002020,53,1,50,2,0,0.9433962,0.0188679,0.037736,0
261635074002021,79,1,78,0,0,0.9873418,0.0126582,0,0
261635074002022,50,0,50,0,0,1,0,0,0
261635074002023,34,0,32,1,0,0.9411765,0,0.029412,0
261635074002024,14,1,13,0,0,0.9285714,0.0714286,0,0
261635074003000,26,0,19,0,4,0.7307692,0,0,0.1538462
261635074003001,88,0,87,0,0,0.9886364,0,0,0
261635074003002,68,2,65,0,0,0.9558824,0.0294118,0,0
261635074003003,69,2,67,0,0,0.9710145,0.0289855,0,0
261635074003004,75,1,70,0,0,0.9333333,0.0133333,0,0
261635074003005,56,0,56,0,0,1,0,0,0
261635074003006,74,0,73,0,0,0.9864865,0,0,0
261635074003007,73,0,70,0,0,0.9589041,0,0,0
261635074003008,60,0,59,0,0,0.9833333,0,0,0
261635074003009,76,0,76,0,0,1,0,0,0
261635074003010,6,0,6,0,0,1,0,0,0
261635074004000,109,1,106,0,1,0.9724771,0.0091743,0,0.0091743
261635074004001,75,1,74,0,0,0.9866667,0.0133333,0,0
261635074004002,71,0,71,0,0,1,0,0,0
261635074004003,53,0,53,0,0,1,0,0,0
261635074004004,57,0,57,0,0,1,0,0,0
261635074004005,46,0,46,0,0,1,0,0,0
261635074004006,68,0,67,0,1,0.9852941,0,0,0.0147059
261635074004007,83,1,82,0,0,0.9879518,0.0120482,0,0
261635074004008,14,0,14,0,0,1,0,0,0
261635074004009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635074004010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075001008,65,1,64,0,0,0.9846154,0.0153846,0,0
261635075001002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075001003,13,4,9,0,0,0.6923077,0.3076923,0,0
261635075001004,75,4,71,0,0,0.9466667,0.0533333,0,0
261635075001005,77,6,66,0,4,0.8571429,0.0779221,0,0.0519481
261635075001006,84,3,79,0,0,0.9404762,0.0357143,0,0
261635075001007,57,0,57,0,0,1,0,0,0
261635075001009,62,0,59,1,2,0.9516129,0,0.016129,0.0322581
261635075001010,21,1,20,0,0,0.952381,0.047619,0,0
261635075001011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075001012,80,8,72,0,0,0.9,0.1,0,0
261635075001013,22,3,19,0,0,0.8636364,0.1363636,0,0
261635075001014,46,0,46,0,0,1,0,0,0
261635075001015,43,0,43,0,0,1,0,0,0
261635075001016,34,0,33,0,1,0.9705882,0,0,0.0294118
261635075001017,179,6,170,0,1,0.9497207,0.0335196,0,0.0055866
261635075001018,82,0,81,0,0,0.9878049,0,0,0
261635075001019,2,0,2,0,0,1,0,0,0
261635075001020,27,0,27,0,0,1,0,0,0
261635075001021,68,0,66,0,1,0.9705882,0,0,0.0147059
261635075001022,30,0,30,0,0,1,0,0,0
261635075001023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075001024,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075001025,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075001026,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075002000,64,4,60,0,0,0.9375,0.0625,0,0
261635075002001,84,1,80,2,0,0.952381,0.0119048,0.02381,0
261635075002002,106,5,98,1,0,0.9245283,0.0471698,0.009434,0
261635075002003,123,3,115,0,5,0.9349593,0.0243902,0,0.0406504
261635075002004,70,0,70,0,0,1,0,0,0
261635075002005,83,0,83,0,0,1,0,0,0
261635075002006,87,1,85,0,0,0.9770115,0.0114943,0,0
261635075002007,80,6,74,0,0,0.925,0.075,0,0
261635075002008,79,3,72,0,1,0.9113924,0.0379747,0,0.0126582
261635075002009,86,0,85,0,0,0.9883721,0,0,0
261635075003005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003009,37,7,28,0,0,0.7567568,0.1891892,0,0
261635075003001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003003,2,0,2,0,0,1,0,0,0
261635075003004,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635075003010,62,6,54,0,0,0.8709677,0.0967742,0,0
261635075003011,50,0,49,0,0,0.98,0,0,0
261635075003012,74,3,69,0,1,0.9324324,0.0405405,0,0.0135135
261635075003013,105,0,102,1,0,0.9714286,0,0.009524,0
261635075003014,64,4,57,0,0,0.890625,0.0625,0,0
261635075003015,29,5,23,0,0,0.7931034,0.1724138,0,0
261635075003016,40,4,36,0,0,0.9,0.1,0,0
261635075003017,38,9,20,0,9,0.5263158,0.2368421,0,0.2368421
261635075003018,26,0,26,0,0,1,0,0,0
261635075003019,23,0,23,0,0,1,0,0,0
261635078001001,64,12,48,0,0,0.75,0.1875,0,0
261635078001003,1,1,0,0,0,0,1,0,0
261635078001024,57,1,56,0,0,0.9824561,0.0175439,0,0
261635078001025,41,2,39,0,0,0.9512195,0.0487805,0,0
261635078001026,11,2,9,0,0,0.8181818,0.1818182,0,0
261635078001027,24,2,21,0,1,0.875,0.0833333,0,0.0416667
261635078001002,51,2,48,0,0,0.9411765,0.0392157,0,0
261635078001023,10,0,10,0,0,1,0,0,0
261635078001029,36,3,33,0,0,0.9166667,0.0833333,0,0
261635078001034,23,0,22,0,0,0.9565217,0,0,0
261635078001000,8,0,8,0,0,1,0,0,0
261635078001004,17,6,9,0,0,0.5294118,0.3529412,0,0
261635078001005,17,2,15,0,0,0.8823529,0.1176471,0,0
261635078001006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001014,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001015,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078001016,7,0,7,0,0,1,0,0,0
261635078001017,12,0,12,0,0,1,0,0,0
261635078001018,2,2,0,0,0,0,1,0,0
261635078001019,5,0,5,0,0,1,0,0,0
261635078001020,22,0,22,0,0,1,0,0,0
261635078001021,7,0,7,0,0,1,0,0,0
261635078001022,5,0,5,0,0,1,0,0,0
261635078001028,13,0,13,0,0,1,0,0,0
261635078001030,16,2,14,0,0,0.875,0.125,0,0
261635078001031,5,0,5,0,0,1,0,0,0
261635078001032,21,0,21,0,0,1,0,0,0
261635078001033,9,0,9,0,0,1,0,0,0
261635078001035,33,2,31,0,0,0.9393939,0.0606061,0,0
261635078002016,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002017,40,0,40,0,0,1,0,0,0
261635078002020,12,3,9,0,0,0.75,0.25,0,0
261635078002021,1,1,0,0,0,0,1,0,0
261635078002022,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002024,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002025,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002026,5,0,5,0,0,1,0,0,0
261635078002027,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002019,14,0,14,0,0,1,0,0,0
261635078002003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002005,56,6,45,0,3,0.8035714,0.1071429,0,0.0535714
261635078002018,87,12,69,0,1,0.7931034,0.137931,0,0.0114943
261635078002000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002004,1,1,0,0,0,0,1,0,0
261635078002006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002009,17,1,16,0,0,0.9411765,0.0588235,0,0
261635078002010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002011,13,0,13,0,0,1,0,0,0
261635078002012,7,0,7,0,0,1,0,0,0
261635078002013,2,0,2,0,0,1,0,0,0
261635078002014,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635078002015,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635079001000,35,2,31,0,0,0.8857143,0.0571429,0,0
261635079001001,35,11,17,0,6,0.4857143,0.3142857,0,0.1714286
261635079001004,19,2,17,0,0,0.8947368,0.1052632,0,0
261635079001002,110,20,86,0,1,0.7818182,0.1818182,0,0.0090909
261635079001007,60,12,42,0,3,0.7,0.2,0,0.05
261635079001003,38,1,35,0,1,0.9210526,0.0263158,0,0.0263158
261635079001005,45,11,27,1,6,0.6,0.2444444,0.022222,0.1333333
261635079001006,90,19,68,0,0,0.7555556,0.2111111,0,0
261635079002006,33,0,32,0,1,0.969697,0,0,0.030303
261635079002001,107,6,101,0,0,0.9439252,0.0560748,0,0
261635079002003,71,3,56,1,2,0.7887324,0.0422535,0.014084,0.028169
261635079002000,103,9,85,0,7,0.8252427,0.0873786,0,0.0679612
261635079002005,102,12,85,0,0,0.8333333,0.1176471,0,0
261635079002002,97,11,78,0,2,0.8041237,0.1134021,0,0.0206186
261635079002004,128,16,93,0,16,0.7265625,0.125,0,0.125
261635079003003,88,6,77,3,2,0.875,0.0681818,0.034091,0.0227273
261635079003001,89,14,68,0,0,0.7640449,0.1573034,0,0
261635079003000,75,15,58,2,0,0.7733333,0.2,0.026667,0
261635079003002,52,7,45,0,0,0.8653846,0.1346154,0,0
261635079003004,109,9,84,1,9,0.7706422,0.0825688,0.009174,0.0825688
261635079003005,75,21,40,7,0,0.5333333,0.28,0.093333,0
261635079004000,132,3,121,0,7,0.9166667,0.0227273,0,0.0530303
261635079004001,63,11,49,0,0,0.7777778,0.1746032,0,0
261635079004002,96,2,84,4,0,0.875,0.0208333,0.041667,0
261635079004004,92,13,66,2,6,0.7173913,0.1413043,0.021739,0.0652174
261635079004005,79,12,59,0,0,0.7468354,0.1518987,0,0
261635079004006,17,0,17,0,0,1,0,0,0
261635079004007,113,14,98,1,0,0.8672566,0.1238938,0.00885,0
261635079004003,47,1,45,0,0,0.9574468,0.0212766,0,0
261635080001000,50,16,30,0,0,0.6,0.32,0,0
261635080001001,59,33,25,0,0,0.4237288,0.559322,0,0
261635080001002,62,21,39,0,0,0.6290323,0.3387097,0,0
261635080001003,19,1,18,0,0,0.9473684,0.0526316,0,0
261635080001004,20,2,18,0,0,0.9,0.1,0,0
261635080001005,15,3,12,0,0,0.8,0.2,0,0
261635080001006,26,2,22,0,2,0.8461538,0.0769231,0,0.0769231
261635080001007,16,5,5,0,4,0.3125,0.3125,0,0.25
261635080001008,73,0,72,0,0,0.9863014,0,0,0
261635080001009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001010,5,0,5,0,0,1,0,0,0
261635080001011,5,0,5,0,0,1,0,0,0
261635080001013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001014,8,3,4,0,0,0.5,0.375,0,0
261635080001015,35,10,25,0,0,0.7142857,0.2857143,0,0
261635080001016,26,17,9,0,0,0.3461538,0.6538462,0,0
261635080001017,40,15,25,0,0,0.625,0.375,0,0
261635080001018,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001019,65,29,31,0,0,0.4769231,0.4461538,0,0
261635080001021,21,0,21,0,0,1,0,0,0
261635080001022,1,0,0,0,0,0,0,0,0
261635080001023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001024,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001025,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080001020,30,26,4,0,0,0.1333333,0.8666667,0,0
261635080002001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002004,2,1,1,0,0,0.5,0.5,0,0
261635080002007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002008,21,9,12,0,0,0.5714286,0.4285714,0,0
261635080002009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002011,491,8,466,2,8,0.9490835,0.0162933,0.004073,0.0162933
261635080002012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002013,12,2,7,0,0,0.5833333,0.1666667,0,0
261635080002014,10,2,8,0,0,0.8,0.2,0,0
261635080002016,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002019,43,1,42,0,0,0.9767442,0.0232558,0,0
261635080002020,21,3,18,0,0,0.8571429,0.1428571,0,0
261635080002021,26,6,20,0,0,0.7692308,0.2307692,0,0
261635080002023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002015,26,2,19,0,0,0.7307692,0.0769231,0,0
261635080002000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002018,44,28,15,0,0,0.3409091,0.6363636,0,0
261635080002005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635080002010,34,13,16,0,0,0.4705882,0.3823529,0,0
261635080002017,37,2,34,0,1,0.9189189,0.0540541,0,0.027027
261635080002022,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081001001,72,12,54,0,0,0.75,0.1666667,0,0
261635081001004,4,1,3,0,0,0.75,0.25,0,0
261635081001005,9,3,5,0,0,0.5555556,0.3333333,0,0
261635081001006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081001007,5,1,4,0,0,0.8,0.2,0,0
261635081001008,2,0,2,0,0,1,0,0,0
261635081001009,21,4,16,0,0,0.7619048,0.1904762,0,0
261635081001010,22,5,12,0,0,0.5454545,0.2272727,0,0
261635081001011,23,0,23,0,0,1,0,0,0
261635081001013,27,0,27,0,0,1,0,0,0
261635081001015,56,1,54,0,1,0.9642857,0.0178571,0,0.0178571
261635081001016,63,0,63,0,0,1,0,0,0
261635081001018,30,1,22,0,7,0.7333333,0.0333333,0,0.2333333
261635081001019,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081001020,3,0,3,0,0,1,0,0,0
261635081001021,42,0,42,0,0,1,0,0,0
261635081001022,31,0,31,0,0,1,0,0,0
261635081001023,25,2,23,0,0,0.92,0.08,0,0
261635081001024,23,2,21,0,0,0.9130435,0.0869565,0,0
261635081001025,53,0,53,0,0,1,0,0,0
261635081001026,47,0,41,6,0,0.8723404,0,0.12766,0
261635081001027,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081001002,40,10,28,0,2,0.7,0.25,0,0.05
261635081001003,16,6,10,0,0,0.625,0.375,0,0
261635081001000,20,6,14,0,0,0.7,0.3,0,0
261635081001012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081001014,16,0,16,0,0,1,0,0,0
261635081001017,50,3,47,0,0,0.94,0.06,0,0
261635081002005,25,3,21,0,1,0.84,0.12,0,0.04
261635081002007,41,2,39,0,0,0.9512195,0.0487805,0,0
261635081002006,46,2,44,0,0,0.9565217,0.0434783,0,0
261635081002000,75,5,70,0,0,0.9333333,0.0666667,0,0
261635081002001,50,5,43,0,0,0.86,0.1,0,0
261635081002002,22,2,19,0,1,0.8636364,0.0909091,0,0.0454545
261635081002003,38,1,37,0,0,0.9736842,0.0263158,0,0
261635081002008,37,1,36,0,0,0.972973,0.027027,0,0
261635081002009,29,5,24,0,0,0.8275862,0.1724138,0,0
261635081002010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081002004,50,0,50,0,0,1,0,0,0
261635081003013,28,2,26,0,0,0.9285714,0.0714286,0,0
261635081003003,16,1,15,0,0,0.9375,0.0625,0,0
261635081003004,43,24,17,0,1,0.3953488,0.5581395,0,0.0232558
261635081003005,94,25,56,0,3,0.5957447,0.2659574,0,0.0319149
261635081003006,37,4,32,0,1,0.8648649,0.1081081,0,0.027027
261635081003007,27,1,25,0,1,0.9259259,0.037037,0,0.037037
261635081003008,51,5,43,0,0,0.8431373,0.0980392,0,0
261635081003010,5,2,2,0,0,0.4,0.4,0,0
261635081003011,10,0,10,0,0,1,0,0,0
261635081003012,27,0,25,0,1,0.9259259,0,0,0.037037
261635081003014,32,4,25,0,0,0.78125,0.125,0,0
261635081003001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081003009,38,1,36,0,0,0.9473684,0.0263158,0,0
261635081004012,55,0,52,0,1,0.9454545,0,0,0.0181818
261635081004002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081004004,56,3,51,0,0,0.9107143,0.0535714,0,0
261635081004006,9,0,9,0,0,1,0,0,0
261635081004008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081004000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081004003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081004005,54,8,45,0,0,0.8333333,0.1481481,0,0
261635081004001,4,2,2,0,0,0.5,0.5,0,0
261635081004007,8,0,8,0,0,1,0,0,0
261635081004009,32,1,31,0,0,0.96875,0.03125,0,0
261635081004010,77,3,73,0,0,0.9480519,0.038961,0,0
261635081004011,56,0,56,0,0,1,0,0,0
261635081005000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635081005001,22,0,16,0,6,0.7272727,0,0,0.2727273
261635081005002,46,2,42,0,0,0.9130435,0.0434783,0,0
261635081005003,32,0,28,0,1,0.875,0,0,0.03125
261635081005004,50,0,50,0,0,1,0,0,0
261635081005005,52,0,51,0,0,0.9807692,0,0,0
261635081005006,39,0,39,0,0,1,0,0,0
261635081005007,75,8,65,2,0,0.8666667,0.1066667,0.026667,0
261635081005008,39,2,30,5,0,0.7692308,0.0512821,0.128205,0
261635104001012,39,0,38,0,1,0.974359,0,0,0.025641
261635104001025,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001016,35,0,35,0,0,1,0,0,0
261635104001029,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001000,2,0,2,0,0,1,0,0,0
261635104001001,13,0,13,0,0,1,0,0,0
261635104001002,24,0,22,0,0,0.9166667,0,0,0
261635104001003,20,0,20,0,0,1,0,0,0
261635104001004,32,1,31,0,0,0.96875,0.03125,0,0
261635104001005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001006,4,0,4,0,0,1,0,0,0
261635104001007,14,1,12,0,0,0.8571429,0.0714286,0,0
261635104001008,13,0,13,0,0,1,0,0,0
261635104001009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001013,13,0,9,0,4,0.6923077,0,0,0.3076923
261635104001014,21,0,21,0,0,1,0,0,0
261635104001015,14,0,14,0,0,1,0,0,0
261635104001017,55,5,49,0,1,0.8909091,0.0909091,0,0.0181818
261635104001018,16,0,16,0,0,1,0,0,0
261635104001019,8,0,7,0,1,0.875,0,0,0.125
261635104001020,7,1,5,0,0,0.7142857,0.1428571,0,0
261635104001021,10,0,10,0,0,1,0,0,0
261635104001022,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001024,1,1,0,0,0,0,1,0,0
261635104001026,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001027,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001028,3,0,3,0,0,1,0,0,0
261635104001030,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104001031,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002029,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002030,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002032,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002033,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002035,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002036,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002040,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002041,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002039,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002015,10,0,10,0,0,1,0,0,0
261635104002038,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002023,41,0,41,0,0,1,0,0,0
261635104002031,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002034,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002037,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002004,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002014,2,0,1,0,0,0.5,0,0,0
261635104002016,10,0,10,0,0,1,0,0,0
261635104002017,25,1,24,0,0,0.96,0.04,0,0
261635104002018,4,0,4,0,0,1,0,0,0
261635104002019,14,0,14,0,0,1,0,0,0
261635104002020,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104002021,33,1,32,0,0,0.969697,0.030303,0,0
261635104002022,28,0,28,0,0,1,0,0,0
261635104002024,28,0,24,0,0,0.8571429,0,0,0
261635104002025,12,0,12,0,0,1,0,0,0
261635104002026,24,0,24,0,0,1,0,0,0
261635104002027,10,0,10,0,0,1,0,0,0
261635104002028,10,0,8,0,0,0.8,0,0,0
261635104003000,15,0,15,0,0,1,0,0,0
261635104003001,4,0,4,0,0,1,0,0,0
261635104003003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104003004,64,0,61,0,0,0.953125,0,0,0
261635104003005,67,0,66,0,0,0.9850746,0,0,0
261635104003006,52,0,52,0,0,1,0,0,0
261635104003007,37,0,37,0,0,1,0,0,0
261635104003008,35,0,32,0,0,0.9142857,0,0,0
261635104003010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104003011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635104003012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
