GEOID,nhblk,nhwhite,nhasn,hisp,noth,tpop,pblk,pwht,pasn,phisp,poth,ppov,pu18,p2234,pcol,pfb,NAME,nhwhitec,nhasnc,nhblkc,nothc,hispc,tpopc,pwhtc,pasnc,pblkc,pothc,phispc
48201233703,0,345,0,2016,0,2361,0,0.14612452350698857,0,0.8538754764930114,0,0.3261329944938585,0.312579415501906,0.18382041507835664,0.05714285714285714,0.35789919525624736,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240100,1163,275,121,2085,255,3899,0.2982816106694024,0.07053090536034881,0.031033598358553474,0.5347525006411901,0.06540138497050525,0.23477798457856952,0.34547319825596307,0.2787894331879969,0.07887579329102448,0.3000769428058477,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240400,1960,1189,137,4374,101,7761,0.25254477515784046,0.1532019069707512,0.017652364386032727,0.563587166602242,0.013013786883133616,0.24700425202937765,0.3489241077180776,0.10385259631490787,0.17705677867902664,0.26955289266847055,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240501,1968,192,82,3657,74,5973,0.32948267202410847,0.03214465092918132,0.013728444667671187,0.6122551481667504,0.012389084212288633,0.2782521346057258,0.3442156370333166,0.2620123890842123,0.07818561623396002,0.3256320107148836,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240502,2514,165,52,2650,0,5381,0.4671994053149972,0.0306634454562349,0.00966363129529827,0.4924735179334696,0,0.44339800339046903,0.36926221891841665,0.2750418137892585,0.06802973977695168,0.2752276528526296,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240600,872,55,0,1857,103,2887,0.3020436439210253,0.019050917907862834,0,0.6432282646345687,0.03567717353654312,0.401108417041912,0.34534118462071356,0.28853481122272256,0.06919060052219321,0.3574644960166263,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240701,5352,1203,332,7863,113,14863,0.36008881114176144,0.08093924510529503,0.0223373477763574,0.5290318239924645,0.007602771984121645,0.15334553589587147,0.31077171499697237,0.19464441902711432,0.16130938312455684,0.2558702819080939,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240702,4653,1239,747,7713,193,14545,0.3199037469920935,0.08518391199724991,0.05135785493296666,0.5302853214162943,0.013269164661395669,0.12697318535879232,0.37394293571674114,0.21271914747335854,0.12490118577075099,0.292059126847714,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240801,2002,1669,0,2936,101,6708,0.29844961240310075,0.24880739415623138,0,0.43768634466308887,0.01505664877757901,0.19573643410852712,0.274448419797257,0.3257304710793083,0.20381194409148665,0.24001192605843769,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240802,2468,1064,138,2093,109,5872,0.420299727520436,0.18119891008174388,0.023501362397820164,0.3564373297002725,0.01856267029972752,0.19166809531973256,0.341791553133515,0.17796321525885558,0.20716417910447762,0.16331743869209808,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240901,4576,1618,140,4713,179,11226,0.4076251558881169,0.14412969891323713,0.012471049349723855,0.41982896846606094,0.015945127382861215,0.10716194548369856,0.32219846784250844,0.1980224478888295,0.19301972685887708,0.1467129877071085,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201240902,4714,2498,817,5777,330,14136,0.3334748160724392,0.17671194114318053,0.05779569892473118,0.4086728919071873,0.0233446519524618,0.1265563101301641,0.30708828522920206,0.19828805885681947,0.17588750576302445,0.17982456140350878,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241000,1691,4005,62,2603,259,8620,0.19617169373549884,0.4646171693735499,0.0071925754060324825,0.3019721577726218,0.030046403712296985,0.10485933503836317,0.2625290023201856,0.2048723897911833,0.13573758608191375,0.11125290023201856,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241101,964,1993,139,1633,215,4944,0.19498381877022652,0.40311488673139156,0.028114886731391585,0.33029935275080907,0.04348705501618123,0.09778142974527526,0.3011731391585761,0.17030744336569578,0.2372124957088912,0.11104368932038836,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241102,4115,3909,81,3827,488,12420,0.33132045088566825,0.31473429951690823,0.006521739130434782,0.30813204508856684,0.0392914653784219,0.15857815289725694,0.3045893719806763,0.17246376811594202,0.19881534895699202,0.10925925925925926,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241103,1282,1514,28,1424,52,4300,0.2981395348837209,0.35209302325581393,0.0065116279069767444,0.3311627906976744,0.012093023255813953,0.10103626943005181,0.2427906976744186,0.2141860465116279,0.17273075450019149,0.1397674418604651,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241200,1756,2547,148,2751,74,7276,0.24134139637163277,0.3500549752611325,0.02034084661902144,0.3780923584387026,0.01017042330951072,0.08218801539307312,0.33397471137987905,0.21467839472237493,0.21300813008130082,0.12053326003298516,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241300,2309,4740,907,2762,418,11136,0.2073455459770115,0.42564655172413796,0.08144755747126436,0.24802442528735633,0.03753591954022988,0.07139008620689655,0.2472162356321839,0.18274066091954022,0.357133651243717,0.1448455459770115,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241400,1215,5274,322,2578,170,9559,0.12710534574746313,0.5517313526519511,0.03368553195940998,0.26969348258186004,0.01778428705931583,0.19953645174884113,0.2801548279108693,0.16455696202531644,0.2560281312793034,0.10304425149074171,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201241500,3454,1054,72,4445,88,9113,0.37901898386919786,0.1156589487545265,0.00790080105344014,0.4877647317019642,0.009656534620871283,0.21467910531639878,0.2837704378360584,0.294743772632503,0.08227246817404522,0.23471963129595083,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250100,2767,1663,285,4055,178,8948,0.30923111309789897,0.18585158694680376,0.03185069289226643,0.45317389360751004,0.019892713455520787,0.05425017277125086,0.3062136790344211,0.2516763522574877,0.18166469694411616,0.13276709879302637,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250200,4369,1027,136,5370,114,11016,0.3966049382716049,0.09322803195352215,0.012345679012345678,0.4874727668845316,0.010348583877995643,0.1637325549575846,0.36310820624546114,0.17538126361655773,0.08456624075319435,0.19662309368191722,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250301,4555,1951,393,3107,132,10138,0.44929966462813176,0.19244426908660486,0.03876504241467745,0.30647070428092327,0.013020319589662656,0.08661318626222111,0.255770368909055,0.2663247188794634,0.23938982026884156,0.11688695995265339,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250302,2891,3627,524,4331,139,11512,0.25112925642807504,0.31506254343293955,0.04551772063933287,0.37621612230715773,0.012074357192494788,0.082286321005131835,0.30081653926337737,0.22098679638637944,0.27649643053267436,0.1109277275886032,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250401,1867,5530,402,3912,222,11933,0.15645688427051035,0.46342076594318277,0.03368809184614095,0.3278303863236403,0.018603871616525602,0.0692288327599228,0.30151680214531135,0.18754713818821755,0.3792821072744643,0.10106427553842286,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250402,2608,11977,326,4172,680,19763,0.1319637706825887,0.606031472954511,0.016495471335323586,0.21110155340788342,0.03440773161969336,0.06981740064446831,0.3210038961696099,0.1634367251935435,0.474685666387259,0.08576633102261802,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250500,1238,2644,219,1842,104,6047,0.20472961799239292,0.4372416074086324,0.036216305606085665,0.30461385811146025,0.017198610881428808,0.07888209029270712,0.3237969240945924,0.14767653381842236,0.23298856831790962,0.130147180420043,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250600,2094,1809,134,3360,245,7642,0.27401203873331587,0.23671813661345198,0.01753467678618163,0.4396754776236587,0.032059670243391784,0.23226666666666668,0.27715257785919917,0.22795079822036116,0.12505475251861586,0.2097618424496205,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250701,909,2964,0,1377,9,5259,0.1728465487735311,0.5636052481460354,0,0.26183685111237875,0.0017113519680547634,0.09697661152310325,0.2527096406160867,0.13899980984978133,0.23805508712759976,0.026430880395512456,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48201250702,652,2774,199,1033,235,4893,0.1332515838953607,0.5669323523400777,0.040670345391375436,0.2111179235642755,0.04802779480891069,0.04714080754252921,0.26527692622113225,0.14122215409769057,0.42086438152011924,0.06928264868179031,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
