GEOID,county,medincome,phisp,pblk,mhisp,status
6073013903,San Diego County,74750,0.41567806466620144,0.09560362875087229,Not Majority,Urban
6073013907,San Diego County,49299,0.7094218415417559,0.09486081370449678,Majority,Urban
6073014602,San Diego County,92375,0.218732782369146,0.17098255280073463,Not Majority,Urban
6073014803,San Diego County,56484,0.20361145703611458,0.042133665421336654,Not Majority,Urban
6073015701,San Diego County,37781,0.4120013409319477,0.08297016426416359,Not Majority,Urban
6073016617,San Diego County,58661,0.1966406023747466,0.028670721112076455,Not Majority,Urban
6073016810,San Diego County,90862,0.1270681667769689,0,Not Majority,Urban
6073016811,San Diego County,84441,0.19364881693648817,0.052303860523038606,Not Majority,Urban
6073017014,San Diego County,62052,0.08421464943204074,0.012142577359968664,Not Majority,Urban
6073017019,San Diego County,84388,0.10130376142664468,0.02142964184025176,Not Majority,Urban
6073017032,San Diego County,150203,0.08755940368465595,0.013475685176746306,Not Majority,Urban
6073017037,San Diego County,106141,0.2147085201793722,0.020448430493273544,Not Majority,Urban
6073017106,San Diego County,135990,0.10665491405905686,0,Not Majority,Urban
6073005700,San Diego County,38063,0.15534591194968553,0.09748427672955975,Not Majority,Urban
6073005800,San Diego County,104728,0.1930179610422464,0.02681507715658993,Not Majority,Urban
6073006801,San Diego County,73696,0.0848199259508583,0.09559071019858634,Not Majority,Urban
6073018611,San Diego County,109356,0.2885414605185039,0.03987730061349693,Not Majority,Urban
6073019203,San Diego County,85500,0.2777777777777778,0.024769992922859165,Not Majority,Urban
6073019501,San Diego County,54500,0.831858407079646,0.01597836774827925,Majority,Urban
6073019804,San Diego County,119667,0.10788757932910245,0.0022665457842248413,Not Majority,Urban
6073019805,San Diego County,49469,0.4230769230769231,0.016885553470919325,Not Majority,Urban
6073020018,San Diego County,50972,0.7419059604164283,0.012355565724745452,Majority,Urban
6073020108,San Diego County,60328,0.6373390557939914,0.0061312078479460455,Majority,Urban
6073020401,San Diego County,125132,0.12635869565217392,0.00588768115942029,Not Majority,Urban
6073020404,San Diego County,85278,0.3592039800995025,0.04318407960199005,Not Majority,Urban
6073020709,San Diego County,104227,0.3065115721309509,0.015229643842187312,Not Majority,Urban
6073007800,San Diego County,76304,0.29455727051177905,0.026969943135662065,Not Majority,Urban
6073008002,San Diego County,127250,0.0985352862849534,0.005992010652463382,Not Majority,Urban
6073008349,San Diego County,114625,0.13043478260869565,0.028378026555584482,Not Majority,Urban
6073008353,San Diego County,103114,0.1650107149814923,0.055912721605299046,Not Majority,Urban
6073008357,San Diego County,93233,0.15043531079165823,0.03421745292569346,Not Majority,Urban
6073008503,San Diego County,85714,0.3089571614019905,0,Not Majority,Urban
6073008506,San Diego County,81146,0.24004329004329003,0.023593073593073593,Not Majority,Urban
6073008901,San Diego County,79827,0.30179387970453747,0.056982061202954626,Not Majority,Urban
6073009107,San Diego County,69496,0.17664376840039253,0.03140333660451423,Not Majority,Urban
6073009901,San Diego County,NA,0.20990873533246415,0.12516297262059975,Not Majority,Urban
6073010109,San Diego County,74118,0.7961055982025838,0.03426324658303689,Majority,Urban
6073011100,San Diego County,110602,0.10900769710838361,0.00249635947576451,Not Majority,Urban
6073012101,San Diego County,45688,0.6943916349809885,0.008555133079847909,Majority,Urban
6085512017,Santa Clara County,92855,0.4885657633840053,0.02590879048248513,Not Majority,Urban
6085512031,Santa Clara County,156250,0.25831366659515126,0.014589143960523493,Not Majority,Urban
6085512309,Santa Clara County,136118,0.25686430561082374,0.006366892160764027,Not Majority,Suburban
6085500600,Santa Clara County,109292,0.1794697484704283,0.058123725356900066,Not Majority,Urban
6085500902,Santa Clara County,45000,0.31737056016964127,0.0791659303763916,Not Majority,Urban
6085502001,Santa Clara County,84966,0.44256823090516395,0.008442960926762222,Not Majority,Urban
6085502102,Santa Clara County,75515,0.5125550090603158,0.058762619725601865,Majority,Urban
6085502202,Santa Clara County,91544,0.16051188299817185,0.0376599634369287,Not Majority,Urban
6085502400,Santa Clara County,128889,0.16210739614994935,0.017802865827181935,Not Majority,Urban
6085502500,Santa Clara County,179205,0.15668544322561517,0.020011858879335903,Not Majority,Urban
6085503305,Santa Clara County,85809,0.38950086058519795,0.00929432013769363,Not Majority,Urban
6085503306,Santa Clara County,87361,0.595472215870112,0.01143379830779785,Majority,Urban
6085503504,Santa Clara County,98378,0.7469271982351088,0.007248660573589662,Majority,Urban
6085504315,Santa Clara County,128485,0.1608907240819938,0.005014009733077717,Not Majority,Urban
6085504319,Santa Clara County,124963,0.1870824053452116,0.024105856150923623,Not Majority,Urban
6085504414,Santa Clara County,190843,0.039647577092511016,0.002873012832790653,Not Majority,Urban
6085504415,Santa Clara County,151944,0.04934886908841672,0.07625085675119946,Not Majority,Urban
6073017601,San Diego County,116409,0.04727793696275072,0.001969914040114613,Not Majority,Urban
6073000100,San Diego County,138879,0.15809893307468478,0,Not Majority,Urban
6073000600,San Diego County,70500,0.22388525101340817,0.031805425631431246,Not Majority,Urban
6073012003,San Diego County,73421,0.6226019184652278,0.012589928057553957,Majority,Urban
6073013203,San Diego County,36383,0.8447930574098799,0.005006675567423231,Majority,Urban
6073013204,San Diego County,40987,0.8473551637279597,0.003778337531486146,Majority,Urban
6073013301,San Diego County,73977,0.6176753121998079,0.027089337175792507,Majority,Urban
6073013303,San Diego County,59637,0.7178634318137351,0.03345724907063197,Majority,Urban
6073013307,San Diego County,88795,0.7993723849372385,0.007322175732217573,Majority,Urban
6073013401,San Diego County,79053,0.6090534979423868,0,Majority,Urban
6073013415,San Diego County,103587,0.554531490015361,0.019969278033794162,Majority,Urban
6073013503,San Diego County,64089,0.4202713487629689,0.1418994413407821,Not Majority,Urban
6073013506,San Diego County,71000,0.5047526200341214,0.053375578844747744,Majority,Urban
6073013702,San Diego County,64022,0.3916425470332851,0.12735166425470332,Not Majority,Urban
6073014002,San Diego County,86302,0.47000593941793706,0.12492575727578697,Not Majority,Urban
6073014101,San Diego County,69306,0.4611275964391691,0.04451038575667656,Not Majority,Urban
6073014804,San Diego County,56865,0.25486381322957197,0.05398832684824903,Not Majority,Urban
6073019904,San Diego County,80476,0.21573163678426838,0,Not Majority,Urban
6067006900,Sacramento County,28047,0.3454096335940716,0.15479621243310004,Not Majority,Urban
6067008137,Sacramento County,57250,0.049586776859504134,0.030578512396694214,Not Majority,Urban
6067008210,Sacramento County,96563,0.10705802511028165,6.786562606040041e-4,Not Majority,Urban
6067008404,Sacramento County,60208,0.2166712669058791,0.0016560861164780568,Not Majority,Urban
6067008702,Sacramento County,124738,0.021009952082565425,0.006266126059712496,Not Majority,Urban
6067008905,Sacramento County,71066,0.24763705103969755,0.03969754253308128,Not Majority,Urban
6067008908,Sacramento County,52207,0.31823795800741045,0.05804857966241252,Not Majority,Urban
6067008910,Sacramento County,53098,0.2709142709142709,0.03289303289303289,Not Majority,Urban
6067000200,Sacramento County,116250,0.12942743009320906,0.0010652463382157123,Not Majority,Urban
6073020025,San Diego County,70847,0.30706350869838606,0.011108782225948438,Not Majority,Urban
6073020017,San Diego County,57128,0.4673847995212448,0.04129263913824058,Not Majority,Urban
6073020022,San Diego County,86295,0.3461369943040748,0.020739009785307433,Not Majority,Urban
6073020023,San Diego County,90885,0.3597508591065292,0.023625429553264604,Not Majority,Urban
6073020105,San Diego County,76475,0.44899478778853313,0.04095309009679821,Not Majority,Urban
6073020210,San Diego County,54179,0.5501573564122738,0.017112509834775767,Majority,Urban
6073020710,San Diego County,119821,0.18921892189218922,0.01155115511551155,Not Majority,Urban
6073020109,San Diego County,82806,0.6016651248843663,0.005550416281221091,Majority,Urban
6085504504,Santa Clara County,155461,0.17263685614942995,0.05466159941780545,Not Majority,Urban
6085507703,Santa Clara County,197031,0.029817644159684575,0.0016017742730409068,Not Majority,Urban
6085506502,Santa Clara County,123623,0.1854859172798782,0.035270235980715554,Not Majority,Urban
6085506605,Santa Clara County,102436,0.15181217232733074,0.037383177570093455,Not Majority,Urban
6085506606,Santa Clara County,117917,0.23455684870188004,0.02820053715308863,Not Majority,Urban
6085507807,Santa Clara County,192979,0.050546851906591785,0,Not Majority,Urban
6073020207,San Diego County,39464,0.8341677096370463,0.009595327492699207,Majority,Urban
6073020706,San Diego County,131719,0.1879642261634076,0.017583750189480066,Not Majority,Urban
6073020806,San Diego County,64589,0.4184041385797147,0.009562627371061295,Not Majority,Suburban
6073020902,San Diego County,92908,0.16331096196868009,0.02058165548098434,Not Majority,Suburban
6073020904,San Diego County,58558,0.13450292397660818,4.49842555105713e-4,Not Majority,Rural
6073008327,San Diego County,153493,0.06784560448903247,0.007141642577792893,Not Majority,Urban
6073008502,San Diego County,81214,0.26480599046970726,0.009802586793737236,Not Majority,Urban
6073008507,San Diego County,85707,0.21850998463901689,0.07680491551459294,Not Majority,Urban
6073008509,San Diego County,82500,0.20952639435472928,0.06893744062966481,Not Majority,Urban
6073008510,San Diego County,62753,0.2309755753211916,0.04193138500635324,Not Majority,Urban
6073009505,San Diego County,119980,0.10822571588994946,0.02849522740033689,Not Majority,Urban
6073009509,San Diego County,85048,0.13659635469997952,0.04198238787630555,Not Majority,Urban
6073009705,San Diego County,121116,0.1689508506616257,0.0500945179584121,Not Majority,Urban
6073010004,San Diego County,62250,0.8188961287849751,0.012840168646991184,Majority,Urban
6073010103,San Diego County,46354,0.7495225970719287,0.029598981540420115,Majority,Urban
6073010107,San Diego County,64386,0.7308013355592654,0.03686700055648303,Majority,Urban
6073013000,San Diego County,60208,0.6885002474839136,0.04289721168124072,Majority,Urban
6073013312,San Diego County,71719,0.7363672028246371,0.06590819929384072,Majority,Urban
6085509901,Santa Clara County,184821,0.05056759545923633,0,Not Majority,Urban
6085510300,Santa Clara County,198468,0.03320772491756948,0.0051813471502590676,Not Majority,Urban
6085502909,Santa Clara County,104634,0.30096011816838997,0.017171344165435747,Not Majority,Urban
6085512023,Santa Clara County,78607,0.4397622906537007,0.06915180983252296,Not Majority,Urban
6085504202,Santa Clara County,148500,0.24936912135810965,0.013305804083505391,Not Majority,Urban
6085505302,Santa Clara County,99125,0.20201535508637236,0.051343570057581576,Not Majority,Urban
6085506603,Santa Clara County,173000,0.12796329339790977,0.013510068824878919,Not Majority,Urban
6085508001,Santa Clara County,158826,0.0211032456257513,0,Not Majority,Urban
6085510001,Santa Clara County,250001,0.04037172455819622,0.0015234613040828763,Not Majority,Urban
6085506000,Santa Clara County,118000,0.18013468013468015,0.02335858585858586,Not Majority,Urban
6085510400,Santa Clara County,248333,0.041025641025641026,0.006477732793522267,Not Majority,Urban
6085508303,Santa Clara County,186250,0.03375694996028594,0,Not Majority,Urban
6085511905,Santa Clara County,209167,0.04929577464788732,0.005868544600938967,Not Majority,Urban
6085512308,Santa Clara County,184091,0.2275728597449909,0.02174408014571949,Not Majority,Suburban
6085503211,Santa Clara County,108125,0.2820121951219512,0.014372822299651568,Not Majority,Urban
6085503326,Santa Clara County,193466,0.09211069805865345,0.003442103813851026,Not Majority,Urban
6085504417,Santa Clara County,109583,0.03717472118959108,0.03345724907063197,Not Majority,Urban
6085503115,Santa Clara County,105929,0.20130222463374933,0.015328269126424309,Not Majority,Urban
6085503509,Santa Clara County,96979,0.6066531804899977,0.01573387278040009,Majority,Urban
6085504320,Santa Clara County,161979,0.07540088706925964,0.007505970658478335,Not Majority,Urban
6085505500,Santa Clara County,115398,0.24581901489117983,0.05085910652920962,Not Majority,Urban
6085507905,Santa Clara County,149514,0.06317004783110672,0,Not Majority,Urban
6085511000,Santa Clara County,189453,0.049026781794233865,0.00892726474462169,Not Majority,Urban
6085508101,Santa Clara County,200625,0.022163120567375887,1.4775413711583924e-4,Not Majority,Urban
6085509202,Santa Clara County,144145,0.18691588785046728,0.02740016992353441,Not Majority,Urban
6085509304,Santa Clara County,122180,0.33656778486276684,0.0036041031327973387,Not Majority,Urban
6085509401,Santa Clara County,109828,0.151077246452969,0.03441933788754598,Not Majority,Urban
6085509801,Santa Clara County,134496,0.11166607206564395,0.009810916874777025,Not Majority,Urban
6067008509,Sacramento County,162982,0.07338709677419354,0.002217741935483871,Not Majority,Urban
6085512052,Santa Clara County,89231,0.28906773977196515,0.009613234965347642,Not Majority,Urban
6085512053,Santa Clara County,106081,0.3457649966299708,0.046057065827903844,Not Majority,Urban
6085512311,Santa Clara County,115664,0.3882688197577773,0.03229636665875089,Not Majority,Suburban
6085512312,Santa Clara County,128646,0.32450331125827814,0.0074503311258278145,Not Majority,Suburban
6085512310,Santa Clara County,81607,0.4063366336633663,0.02514851485148515,Not Majority,Suburban
6085512314,Santa Clara County,81875,0.4096902790555044,0.005059797608095676,Not Majority,Suburban
6085512313,Santa Clara County,81579,0.5274525110590684,0.03564923237054385,Majority,Suburban
6085512509,Santa Clara County,121214,0.5362903225806451,0.04485887096774194,Majority,Suburban
6085512510,Santa Clara County,94095,0.4829135466303608,0.013342409802586793,Not Majority,Suburban
6085512603,Santa Clara County,66176,0.8582218385843764,0.0021579628830384117,Majority,Suburban
6085512604,Santa Clara County,74421,0.8579615227179697,0.0059353254195661075,Majority,Suburban
6085513000,Santa Clara County,40703,0.15305909375652538,0.026101482564209647,Not Majority,Urban
6067003800,Sacramento County,55945,0.41540359534719773,0.24532957349312653,Not Majority,Urban
6067004001,Sacramento County,60711,0.28052126200274347,0.09276406035665295,Not Majority,Urban
6067004100,Sacramento County,42297,0.29763070295672606,0.1619345995692187,Not Majority,Urban
6067004601,Sacramento County,41047,0.3624770079705702,0.1500919681177192,Not Majority,Urban
6067004802,Sacramento County,29595,0.358701950936836,0.13559976820552444,Not Majority,Urban
6067004904,Sacramento County,57509,0.3854739010989011,0.14371565934065933,Not Majority,Urban
6067005502,Sacramento County,34110,0.484166810866932,0.10763107804118359,Not Majority,Urban
6067005701,Sacramento County,91957,0.078269169583200765,0.09385937002863506,Not Majority,Urban
6067008206,Sacramento County,86919,0.1511403790555734,0.0017667844522968198,Not Majority,Urban
6067008501,Sacramento County,141513,0.10767256132344552,0,Not Majority,Urban
6067009311,Sacramento County,83171,0.19406637100474078,0.12693072335219452,Not Majority,Urban
6073009201,San Diego County,61535,0.20783289817232375,0.17162750217580505,Not Majority,Urban
6073009706,San Diego County,117409,0.15558375634517765,0.03515228426395939,Not Majority,Urban
6073010010,San Diego County,44609,0.7744430123365863,0.02301601914932793,Majority,Urban
6073010104,San Diego County,61801,0.5361894624800426,0.0864821713677488,Majority,Urban
6073010106,San Diego County,45417,0.8687876182287189,0.0060189165950128975,Majority,Urban
6073010300,San Diego County,61131,0.44749163879598663,0.007134894091415831,Not Majority,Urban
6073010402,San Diego County,47054,0.6674278258032947,0.040123960202250855,Majority,Urban
6073008328,San Diego County,199613,0.07298136645962733,0,Not Majority,Urban
6073008330,San Diego County,144327,0.05919180421172453,0.0024663251754885223,Not Majority,Urban
6073008346,San Diego County,150597,0.06863543788187372,0.004276985743380856,Not Majority,Urban
6073008352,San Diego County,92526,0.1437483048548956,0.007594250067805804,Not Majority,Urban
6073009103,San Diego County,93500,0.16213615588164543,0.005532836179937455,Not Majority,Urban
6073009304,San Diego County,76026,0.23185725165923185,0.045914481558045915,Not Majority,Urban
6073004800,San Diego County,36792,0.8681371373771278,0.028770079117717572,Majority,Urban
6073006600,San Diego County,51250,0.26891220320265047,0.14743235781336278,Not Majority,Urban
6073007002,San Diego County,150673,0.09377007064868337,0.0680796403339756,Not Majority,Urban
6073007502,San Diego County,62300,0.10304308526664659,0.03856583308225369,Not Majority,Urban
6073009502,San Diego County,91340,0.11456356736242884,0.04459203036053131,Not Majority,Urban
6073008701,San Diego County,73770,0.19642857142857142,0.07675438596491228,Not Majority,Urban
6073009104,San Diego County,107366,0.1759549154664997,0.009705698184095179,Not Majority,Urban
6073020903,San Diego County,50156,0.11461412151067324,0.011822660098522168,Not Majority,Rural
6073021000,San Diego County,45952,0.22579453067257946,0.050997782705099776,Not Majority,Rural
6073003001,San Diego County,79385,0.4328902229845626,0.37006861063464835,Not Majority,Urban
6073008312,San Diego County,129360,0.07029478458049887,0.00963718820861678,Not Majority,Urban
6073008351,San Diego County,94821,0.08189349112426035,0.049467455621301774,Not Majority,Urban
6073005900,San Diego County,72550,0.2332535885167464,0.03229665071770335,Not Majority,Urban
6073007903,San Diego County,71637,0.15771190365910143,0.01621120889300602,Not Majority,Urban
6073016901,San Diego County,97340,0.13504779857277502,0.05089538171536286,Not Majority,Urban
6073017401,San Diego County,119855,0.10270840661273303,0,Not Majority,Urban
6073013206,San Diego County,42518,0.8164231036882393,0.0232428670842032,Majority,Urban
6073013419,San Diego County,118579,0.5440513744930149,0.06275349256421811,Majority,Urban
6073015406,San Diego County,142847,0.17625607779578606,0.0016207455429497568,Not Majority,Urban
6067006201,Sacramento County,29406,0.2897132762603615,0.12338632966435657,Not Majority,Urban
6067006500,Sacramento County,45544,0.3062535693889206,0.20659623072529984,Not Majority,Urban
6067007014,Sacramento County,60538,0.4191657579062159,0.16984732824427481,Not Majority,Urban
6067007206,Sacramento County,80945,0.14599906410856342,0.0271408516612073,Not Majority,Urban
6067007504,Sacramento County,52656,0.21287842383469485,0.04469005285920231,Not Majority,Urban
6067008005,Sacramento County,98025,0.12285336856010567,0,Not Majority,Urban
6067008135,Sacramento County,47033,0.1777626811594203,0.009963768115942028,Not Majority,Urban
6067008139,Sacramento County,44189,0.21935483870967742,0.0760752688172043,Not Majority,Urban
6067008143,Sacramento County,58365,0.2134234669241912,0.020280057943022695,Not Majority,Urban
6067008144,Sacramento County,87727,0.12363891815946611,0.011239901650860555,Not Majority,Urban
6067008907,Sacramento County,50234,0.2290216196408941,0.060828142176621476,Not Majority,Urban
6067008912,Sacramento County,89444,0.13804277381723914,0.04569021386908619,Not Majority,Urban
6067007011,Sacramento County,57389,0.41704297159504733,0.13372177713037145,Not Majority,Urban
6073013313,San Diego County,120247,0.4020011173751841,0.07435623952460765,Not Majority,Urban
6073013411,San Diego County,99974,0.44728682170542633,0.030813953488372094,Not Majority,Urban
6073015100,San Diego County,79395,0.19568755085435313,0.07221318144833198,Not Majority,Urban
6073015403,San Diego County,129318,0.056891943489881636,0.0061092019854906456,Not Majority,Urban
6073009202,San Diego County,100769,0.20258743247085584,0.04663065112311629,Not Majority,Urban
6073009506,San Diego County,126442,0.14078188421277504,0.02990813928647725,Not Majority,Urban
6073009602,San Diego County,91653,0.18447532343076187,0.04168663152850982,Not Majority,Urban
6073009604,San Diego County,86250,0.2541345093715546,0.08599779492833518,Not Majority,Urban
6073010001,San Diego County,78359,0.6537767982368263,0.04107393307954318,Majority,Urban
6073010013,San Diego County,43856,0.9650793650793651,0.01181657848324515,Majority,Urban
6073010015,San Diego County,99083,0.7864433394399372,0.043967547762365874,Majority,Urban
6073010111,San Diego County,46723,0.9213622291021671,0.009287925696594427,Majority,Urban
6073010502,San Diego County,47133,0.5679193400549954,0.0843263061411549,Majority,Urban
6073011000,San Diego County,102578,0.15923745444350995,0.0014017381553125877,Not Majority,Urban
6073011300,San Diego County,137083,0.2792865828942035,0.16984191325496553,Not Majority,Urban
6073012002,San Diego County,27101,0.40783540022547915,0.045377677564825254,Not Majority,Urban
6019006602,Fresno County,41806,0.8929804372842347,0,Majority,Suburban
6019005801,Fresno County,59315,0.38497552670781016,0.014683975313896574,Not Majority,Urban
6019002200,Fresno County,39796,0.5355266795687034,0.048106165330384296,Majority,Urban
6019000600,Fresno County,22514,0.6389473684210526,0.13410526315789473,Majority,Urban
6019003600,Fresno County,70880,0.36992049469964666,0.05742049469964664,Not Majority,Urban
6019004601,Fresno County,68857,0.4317602040816326,0.012436224489795918,Not Majority,Urban
6019002800,Fresno County,25114,0.7375422773393461,0.03742953776775648,Majority,Urban
6019005505,Fresno County,108971,0.2080338266384778,0.008456659619450317,Not Majority,Urban
6019006802,Fresno County,40000,0.821203953279425,0.007487271638215035,Majority,Rural
6073013416,San Diego County,99167,0.4681999530626613,0.09669091762497066,Not Majority,Urban
6073013417,San Diego County,135577,0.4809270883631096,0.08643167551907291,Not Majority,Urban
6073014102,San Diego County,64330,0.42734635540733684,0.2877560743211053,Not Majority,Urban
6073014601,San Diego County,46145,0.25339925834363414,0.07375360527400082,Not Majority,Urban
6073014700,San Diego County,73459,0.2425074925074925,0.04595404595404595,Not Majority,Urban
6073015404,San Diego County,62316,0.1925679989784191,0.04124632869365343,Not Majority,Urban
6073015902,San Diego County,53458,0.27906527616840476,0.06122054847431441,Not Majority,Urban
6085501102,Santa Clara County,102946,0.5549361207897793,0.018815331010452963,Majority,Urban
6085501401,Santa Clara County,50346,0.6559206447613143,0.08245505269683819,Majority,Urban
6085502302,Santa Clara County,104615,0.371,0.024666666666666667,Not Majority,Urban
6085502604,Santa Clara County,97550,0.1598639455782313,0.04543245869776482,Not Majority,Urban
6085503117,Santa Clara County,57857,0.5880820579615761,0.011071312276131553,Majority,Urban
6085503118,Santa Clara County,83162,0.42338251986379116,0.03897086643965191,Not Majority,Urban
6085503121,Santa Clara County,55719,0.6562238930659984,0.011904761904761904,Majority,Urban
6085503122,Santa Clara County,26019,0.4044975013881177,0.031371460299833426,Not Majority,Urban
6085502603,Santa Clara County,151696,0.21448763250883393,0.005653710247349823,Not Majority,Urban
6085503123,Santa Clara County,47636,0.5019225839528326,0.02358369648807998,Majority,Urban
6085503329,Santa Clara County,190282,0.10299488677867057,0.026296566837107377,Not Majority,Urban
6085503330,Santa Clara County,210313,0.08727226398267295,0,Not Majority,Urban
6085503331,Santa Clara County,103661,0.21204111600587372,0.020558002936857563,Not Majority,Urban
6085503332,Santa Clara County,109344,0.07107408720311946,0.011343495214462956,Not Majority,Urban
6085503322,Santa Clara County,120250,0.38153503893214685,0.04360400444938821,Not Majority,Urban
6085512200,Santa Clara County,139479,0.167141746566468,0.013215859030837005,Not Majority,Suburban
6085506601,Santa Clara County,101719,0.21628721541155868,0.02714535901926445,Not Majority,Urban
6085506701,Santa Clara County,160577,0.17508754377188596,0,Not Majority,Urban
6085506702,Santa Clara County,141250,0.197098976109215,0.025938566552901023,Not Majority,Urban
6085506803,Santa Clara County,158750,0.13929738562091504,0.01838235294117647,Not Majority,Urban
6085507401,Santa Clara County,205726,0.02304540798907477,5.121201775349949e-4,Not Majority,Urban
6085508602,Santa Clara County,141186,0.2144835773644638,0.009299564701226752,Not Majority,Urban
6085508703,Santa Clara County,157357,0.13330916122794295,0.026831036983321246,Not Majority,Urban
6085508800,Santa Clara County,127870,0.2796086508753862,0.012615859938208032,Not Majority,Urban
6067007209,Sacramento County,67375,0.23548922056384744,0.04422332780541736,Not Majority,Urban
6067007403,Sacramento County,63004,0.28033935817041683,0.19310217631870158,Not Majority,Urban
6067007421,Sacramento County,93085,0.06409989594172737,0.08355879292403746,Not Majority,Urban
6067007422,Sacramento County,54068,0.3023255813953488,0.06496862310815799,Not Majority,Urban
6067007501,Sacramento County,43322,0.20929216428779493,0.12190503932420624,Not Majority,Urban
6067007701,Sacramento County,44022,0.17460091220068416,0.09250285062713796,Not Majority,Urban
6067007801,Sacramento County,60299,0.0926517571884984,0.03532126375576855,Not Majority,Urban
6067008113,Sacramento County,63340,0.21739130434782608,0.025977577249111292,Not Majority,Urban
6067008136,Sacramento County,57212,0.11406518010291596,0.009005145797598629,Not Majority,Urban
6067000600,Sacramento County,24918,0.2715939447907391,0.09617097061442564,Not Majority,Urban
6067000700,Sacramento County,12417,0.1889365017530191,0.2987923646279704,Not Majority,Urban
6067001800,Sacramento County,60162,0.23350155279503104,0.10850155279503106,Not Majority,Urban
6067002200,Sacramento County,57446,0.27454438565549677,0.1457965902410347,Not Majority,Urban
6067002900,Sacramento County,68289,0.2292663476874003,0.02890749601275917,Not Majority,Urban
6067003000,Sacramento County,55409,0.33489932885906043,0.13986577181208054,Not Majority,Urban
6067003900,Sacramento County,69631,0.2773186409550046,0.027242118151209062,Not Majority,Urban
6067004012,Sacramento County,107212,0.23119015047879618,0.11518467852257182,Not Majority,Urban
6067004905,Sacramento County,47039,0.30365723438334224,0.25800854244527494,Not Majority,Urban
6067007904,Sacramento County,89861,0.13715308863025963,0.009489704565801253,Not Majority,Urban
6067008138,Sacramento County,70994,0.23809523809523808,0.07676294561540463,Not Majority,Urban
6067008211,Sacramento County,84605,0.08395855662736691,0.005001786352268668,Not Majority,Urban
6067009309,Sacramento County,84727,0.17905982905982906,0.009829059829059829,Not Majority,Urban
6067008208,Sacramento County,57380,0.15411028075136335,0.00444354675823066,Not Majority,Urban
6067008504,Sacramento County,118611,0.14385828304457854,0.030757251313996495,Not Majority,Urban
6067008600,Sacramento County,104901,0.12473210458636948,0.05143591941705958,Not Majority,Suburban
6067009008,Sacramento County,47917,0.3665582552133155,0.12818060072699444,Not Majority,Urban
6067009307,Sacramento County,91885,0.14840865131000527,0.0613680323544927,Not Majority,Urban
6067009406,Sacramento County,91136,0.21565217391304348,0.023478260869565216,Not Majority,Suburban
6073013102,San Diego County,56464,0.7658574784651527,0.03555207517619421,Majority,Urban
6085508900,Santa Clara County,101250,0.3626543209876543,0.026041666666666668,Not Majority,Urban
6085509000,Santa Clara County,92448,0.42668428005284015,0.003963011889035667,Not Majority,Urban
6085509107,Santa Clara County,131004,0.25075650595118015,0.022190841234617713,Not Majority,Urban
6085509303,Santa Clara County,123438,0.15296098793151838,0.04266067920291889,Not Majority,Urban
6085510100,Santa Clara County,215250,0.03544390915347557,0,Not Majority,Urban
6085511910,Santa Clara County,233125,0.032114467408585055,0.025437201907790145,Not Majority,Urban
6085511911,Santa Clara County,133219,0.06627482772598298,0.08715038508309687,Not Majority,Urban
6085512505,Santa Clara County,106862,0.6542232722976964,0.00791494388659185,Majority,Suburban
6085512602,Santa Clara County,99000,0.41222961730449253,0.0037437603993344427,Not Majority,Rural
6085506804,Santa Clara County,161806,0.04693877551020408,0.01096938775510204,Not Majority,Urban
6085507301,Santa Clara County,189527,0.04271432899121479,3.029385034837928e-4,Not Majority,Urban
6085507903,Santa Clara County,192813,0.013285024154589372,0.008252818035426731,Not Majority,Urban
6085507906,Santa Clara County,211250,0.013765748950069996,0.006766215585627624,Not Majority,Urban
6085508102,Santa Clara County,171324,0.0448943661971831,0,Not Majority,Urban
6085508401,Santa Clara County,169512,0.06270996640537514,0.0046192609182530795,Not Majority,Urban
6085508403,Santa Clara County,179688,0.04854679016288726,0.0038326413286489938,Not Majority,Urban
6085508503,Santa Clara County,147632,0.08988593155893536,0.002585551330798479,Not Majority,Urban
6085508601,Santa Clara County,167109,0.1509940891993552,0,Not Majority,Urban
6085509102,Santa Clara County,167288,0.0803801227479707,0.024945555335577112,Not Majority,Urban
6019004216,Fresno County,79255,0.4762594093804285,0.08396062536189924,Not Majority,Urban
6019003809,Fresno County,55587,0.42875792614696007,0.08187243565833645,Not Majority,Urban
6019004215,Fresno County,63934,0.3596664472240509,0.05815229317533465,Not Majority,Urban
6073019404,San Diego County,86293,0.7864476386036962,5.866823115283074e-4,Majority,Urban
6073002002,San Diego County,113250,0.17547892720306513,0.031417624521072794,Not Majority,Urban
6073017808,San Diego County,150347,0.07682813946312866,0,Not Majority,Urban
6073019101,San Diego County,95164,0.24303249097472923,0.029891696750902527,Not Majority,Suburban
6085512307,Santa Clara County,134375,0.22486926205694363,0.011330621731551424,Not Majority,Suburban
6085503204,Santa Clara County,69921,0.5839605181986428,0.0215916101172116,Majority,Urban
6085503210,Santa Clara County,93021,0.36483309826046073,0.007287259050305595,Not Majority,Urban
6085503401,Santa Clara County,79318,0.7605192479856759,0.011190689346463742,Majority,Urban
6085503507,Santa Clara County,117500,0.6850229453483521,0,Majority,Urban
6085512019,Santa Clara County,120313,0.3041332510795805,0.06456919596956612,Not Majority,Urban
6085512020,Santa Clara County,102401,0.3419808306709265,0.013674121405750798,Not Majority,Urban
6085512024,Santa Clara County,112356,0.2575669944090997,0.06015037593984962,Not Majority,Urban
