GEOID,pnhwhite,pnhasn,pnhblk,phisp
06001442700,0.3705785123966942,0.3748760330578512,0.04,0.18082644628099173
06001442800,0.36646174863387976,0.4327185792349727,0.025273224043715847,0.14754098360655737
06001442900,0.28119863446706284,0.41433809584018205,0.03363257048931597,0.19218611708180552
06001443001,0.24378109452736318,0.38877043354655294,0.01847903340440654,0.31449893390191896
06001443002,0.21973028437408385,0.5491058340662562,0.011433597185576077,0.19598358252711814
06001443102,0.1677109440267335,0.7608604845446951,0.0052213868003341685,0.03216374269005848
06001443103,0.08818386210342244,0.8431176617536847,0.020734449163127656,0.014738945790657007
06001443104,0.17199638663053296,0.7506775067750677,0.007226738934056007,0.03595302619692864
06001443105,0.1297574004006232,0.8157133318495438,0.01424438014689517,0
06001443200,0.19763045122258635,0.7136375094529871,0,0.009579026972523318
06001443301,0.2541436464088398,0.592841700696613,0.03915445592121067,0.08359356233485467
06001443321,0.09159859976662778,0.7459159859976663,0.013127187864644107,0.12368728121353559
06001443322,0.20181476846057572,0.6692740926157698,0.025031289111389236,0.042866082603254065
06001444100,0.3835139318885449,0.2723168214654283,0.00980392156862745,0.2903766769865841
06001444200,0.21323001865403932,0.29760367341081934,0.04577414263165447,0.36906299325584735
06001444301,0.3285302593659942,0.2584053794428434,0.0521133525456292,0.30331412103746397
06001444302,0.14789687924016282,0.23089099954771597,0.052917232021709636,0.5049751243781094
06001444400,0.20397111913357402,0.23565984757320496,0.04993983152827918,0.4436421981548335
06001444500,0.18370954582540114,0.2986129997280392,0.08335599673646994,0.4014141963557248
06001444601,0.3357064622124863,0.30102227090178896,0.04746257758305951,0.2672508214676889
06001444602,0.2013998645292391,0.5791375028223075,0.0636712576202303,0.10092571686610974
06001450101,0.269980879541109,0.47992351816443596,0.07667304015296367,0.07189292543021032
06001450102,0.24298921417565486,0.3172573189522342,0.12742681047765794,0.1921417565485362
06001450200,0.4440179142674344,0.39187460012795905,0.0508637236084453,0.07149712092130518
06001450300,0.5264483627204031,0.19802363882968416,0.037202092617709744,0.1924045727572176
06001450400,0.6903395112350337,0.173035919304576,0.016893554206987044,0.08791208791208792
06001450501,0.6168811733014068,0.23555821610296318,0.02304699191858725,0.08141275067345106
06001450502,0.551941049604601,0.2757009345794392,0.024442846872753415,0.0794392523364486
06001450601,0.5757085020242915,0.32064777327935223,0.010526315789473684,0.05263157894736842
06001450602,0.5593526987636949,0.31108654136094077,0.029048145542265553,0.07045934264750227
06001450603,0.5831139526137645,0.27077848815344113,0.010906355772846935,0.1069951109439639
06001450604,0.6518491528511569,0.22080524685735106,0.002004008016032064,0.0876298050646748
06001450605,0.6146415861718353,0.23182511438739198,0.009659379766141332,0.06786985256736146
06001450606,0.6099210822998873,0.2203253341923015,0.006442261233693026,0.06925430826220003
06001450607,0.5013178703215604,0.26902126164118784,0.05482340537691091,0.12352837814092427
06001450701,0.5697238322536652,0.3200363677690647,0.014547107625866576,0.05716558699852256
06001450741,0.5699065420560747,0.20149532710280374,0.01794392523364486,0.17757009345794392
06001450742,0.591563577367674,0.2451835327519773,0.00547556276617319,0.12330156154938146
06001450743,0.24861453201970443,0.5732758620689655,0.06111453201970443,0.046182266009852216
06001450744,0.5706576728499156,0.27841483979763915,0.01669477234401349,0.10522765598650928
06001450745,0.33682316374938653,0.5561917225584819,0.006543432030099787,0.06985113692131523
06001450746,0.6675884955752213,0.2040929203539823,0.0027654867256637168,0.08462389380530974
06001450750,0.36147811725846407,0.40441783649876134,0.04128819157720892,0.13604459124690338
06001450751,0.2241437018855294,0.6716501171482763,0.01238424634608948,0.04830971772843914
06001450752,0.2268534335497096,0.6002733173898189,0.0433891356337547,0.07994533652203621
06001451101,0.6203137463440574,0.1390587609678277,0.014623770273863334,0.1587343791544802
06001451102,0.7847705981263512,0.09224117223156378,0.002882536632236368,0.07542637521018496
06001451201,0.6038173142467621,0.1356509884117246,0.006680299931833674,0.20340831629175188
